/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_030.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_030.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_030.jpg, 0, 0, 0, 7.955441E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_133.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_133.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_133.jpg, 0, 0, 0, 7.838998E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_236.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_236.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_236.jpg, 0, 0, 0, 7.887329E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_336.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_336.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_336.jpg, 0, 0, 0, 7.822709E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_439.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_439.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_439.jpg, 0, 0, 0, 7.862136E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_541.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_541.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_541.jpg, 0, 0, 0, 7.846866E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_642.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_642.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_642.jpg, 0, 0, 0, 7.807432E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_745.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_745.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_745.jpg, 0, 0, 0, 7.817695E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_848.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_848.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_848.jpg, 0, 0, 0, 7.806673E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_18_948.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_18_948.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_18_948.jpg, 0, 0, 0, 7.806657E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_049.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_049.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_049.jpg, 0, 0, 0, 8.025891E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_152.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_152.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_152.jpg, 0, 0, 0, 7.790132E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_252.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_252.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_252.jpg, 0, 0, 0, 7.814969E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_356.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_356.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_356.jpg, 0, 0, 0, 7.908985E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_456.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_456.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_456.jpg, 0, 0, 0, 8.109145E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_560.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_560.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_560.jpg, 0, 0, 0, 7.8376E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_660.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_660.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_660.jpg, 0, 0, 0, 8.041778E-05
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_763.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_763.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_763.jpg, 0, 0.2990373, 0, 0.1943978
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_867.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_867.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_867.jpg, 0, 0.664764, 0, 0.9185202
/Users/ruben/Data/IMG/center_2020_03_31_15_02_19_968.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_19_968.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_19_968.jpg, 0, 0.9659132, 0, 1.909362
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_071.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_071.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_071.jpg, 0, 1, 0, 3.105307
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_174.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_174.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_174.jpg, 0, 1, 0, 4.230171
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_277.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_277.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_277.jpg, 0, 1, 0, 5.393576
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_378.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_378.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_378.jpg, 0, 1, 0, 6.545827
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_479.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_479.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_479.jpg, 0, 1, 0, 7.686896
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_582.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_582.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_582.jpg, 0, 1, 0, 8.816891
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_684.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_684.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_684.jpg, 0, 1, 0, 10.15833
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_786.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_786.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_786.jpg, -0.1839391, 1, 0, 11.25483
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_886.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_886.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_886.jpg, -0.4863271, 1, 0, 12.37418
/Users/ruben/Data/IMG/center_2020_03_31_15_02_20_988.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_20_988.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_20_988.jpg, -0.1932299, 1, 0, 13.31443
/Users/ruben/Data/IMG/center_2020_03_31_15_02_21_091.jpg, /Users/ruben/Data/IMG/left_2020_03_31_15_02_21_091.jpg, /Users/ruben/Data/IMG/right_2020_03_31_15_02_21_091.jpg, 0, 1, 0, 14.4049
